Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,playerid
Mike Bacsik,WSN,29,34,0,1,1,0,0.029,0.176,0.034,0.13,0.103,0.133,0.138,0.125,,-34,0,-5.9,3.7,-0.1,863
Jared Hughes,- - -,524,9,0,0,0,0,0,0.667,0,0,0,0,0,0,,-100,0,-2.3,1,-0.1,9325
Christian Bergman,- - -,71,41,0,2,1,0,0.024,0.244,0,0.185,0.135,0.158,0.135,0.134,,-39,0,-6.5,4.3,-0.1,10925
Josh Collmenter,- - -,214,179,0,8,6,0,0.05,0.313,0.013,0.194,0.123,0.182,0.136,0.153,,-18,-0.1,-24.5,18,-0.1,7312
Aaron Blair,ATL,16,25,0,0,0,0,0.04,0.36,0,0.154,0.091,0.13,0.091,0.106,,-50,0,-4.6,2.7,-0.1,14934
Cesar Vargas,SDP,7,9,0,0,0,0,0,0.556,0,0,0,0,0,0,,-100,0,-2.4,1,-0.1,14099
Josh Johnson,- - -,167,314,3,13,25,0,0.045,0.459,0.052,0.248,0.123,0.167,0.175,0.158,,-14,-0.1,-44.2,33.3,-0.1,4567
Spencer Turnbull,DET,34,10,0,1,0,0,0,0.8,0,0,0,0,0,0,,-100,0,-2.8,1.2,-0.1,16207
Boof Bonser,- - -,111,9,0,1,0,0,0,0.111,0,0,0,0,0,0,,-100,0,-2.5,1,-0.1,2159
Asher Wojciechowski,- - -,47,15,0,0,0,0,0,0.8,0,0.333,0.067,0.067,0.067,0.058,,-78,0,-3.5,1.8,-0.1,10836
George Kontos,- - -,350,10,0,0,0,0,0,0.4,0,0,0,0,0,0,,-100,0,-2.5,1.1,-0.1,9486
P.J. Walters,- - -,40,14,0,0,0,0,0.071,0.429,0,0,0,0.091,0,0.064,,-72,0,-3.1,1.4,-0.1,9557
Jason Johnson,- - -,40,9,0,0,0,0,0,0.556,0,0,0,0,0,0,,-100,0,-2.5,1,-0.1,147
Tyler Skaggs,- - -,96,29,0,0,1,0,0.034,0.448,0,0.2,0.087,0.125,0.087,0.103,,-42,0,-5.1,3,-0.1,10190
Wil Ledezma,- - -,133,15,0,2,0,0,0.067,0.4,0,0,0,0.077,0,0.054,,-74,0,-3.3,1.6,-0.1,1669
Tom Shearn,CIN,7,13,0,0,0,0,0.077,0.308,0,0,0,0.083,0,0.059,,-84,0,-3.1,1.4,-0.1,2040
Alex Reyes,STL,17,16,0,0,1,0,0,0.375,0,0.111,0.067,0.067,0.067,0.059,,-75,0,-3.5,1.7,-0.1,15015
Angel Guzman,CHC,88,26,0,0,2,0,0,0.269,0.045,0.133,0.091,0.091,0.136,0.097,,-44,0,-5.1,3,-0.1,2145
Clay Holmes,PIT,46,11,0,1,0,0,0,0.545,0,0,0,0,0,0,,-100,0,-3,1.3,-0.1,13649
Trevor Williams,PIT,95,145,0,7,5,0,0.055,0.331,0,0.178,0.107,0.163,0.107,0.131,,-27,0,-23.4,17.5,-0.1,16977
Robert Dugger,MIA,7,11,0,0,0,0,0,0.545,0,0,0,0,0,0,,-100,0,-3,1.4,-0.1,19191
Scott Baker,- - -,183,38,0,1,0,0,0,0.342,0.031,0.158,0.094,0.094,0.125,0.095,,-27,0,-6.5,4,-0.1,6176
Ethan Martin,PHI,17,10,0,0,0,0,0,0.6,0,0,0,0,0,0,,-100,0,-2.5,1,-0.1,3877
Ricky Romero,TOR,129,21,0,1,2,0,0,0.524,0,0.2,0.095,0.095,0.095,0.084,,-53,0,-4.1,2.1,-0.1,3403
Jon Rauch,- - -,522,10,0,0,0,0,0,0.6,0,0,0,0,0,0,,-100,0,-2.8,1.1,-0.1,1475
Mike Clevinger,CLE,97,11,0,0,0,0,0,0.545,0,0,0,0,0,0,,-100,0,-3,1.3,-0.1,12808
Dylan Floro,- - -,119,11,0,0,0,0,0,0.455,0,0,0,0,0,0,,-100,0,-3,1.3,-0.1,13394
Jose Contreras,- - -,218,18,0,1,0,0,0.111,0.5,0,0,0,0.118,0,0.083,,-57,0,-3.9,2,-0.1,1660
Brian Duensing,- - -,485,13,0,1,0,0,0.077,0.615,0,0,0,0.077,0,0.053,,-67,0,-2.9,1.2,-0.1,4064
Jordan Lyles,- - -,250,243,2,16,15,0,0.045,0.453,0.046,0.219,0.115,0.162,0.161,0.15,,-16,-0.1,-35.4,26.4,-0.1,7593
Brian Wilson,- - -,394,10,0,0,0,0,0,0.2,0,0,0,0,0,0,,-100,0,-2.7,1.1,-0.1,6485
Tyler Mahle,CIN,55,83,0,5,0,0,0.036,0.373,0.029,0.179,0.1,0.149,0.129,0.13,,-33,0,-14.1,10.1,-0.1,16358
Yorman Bazardo,- - -,24,10,0,0,0,0,0,0.3,0,0,0,0,0,0,,-100,0,-2.7,1.1,-0.1,3143
Mitch Keller,PIT,11,11,0,0,0,0,0,0.273,0,0,0,0,0,0,,-100,0,-3.1,1.4,-0.1,17594
Matt Herges,- - -,189,9,0,0,0,0,0,0.889,0,0,0,0,0,0,,-100,0,-2.6,1,-0.1,780
Dana Eveland,- - -,160,27,0,0,0,0,0.074,0.481,0,0.125,0.048,0.13,0.048,0.1,,-43,0,-5,2.8,-0.1,5508
John Koronka,- - -,27,10,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-2.9,1.1,-0.1,2130
Jeremy Bonderman,- - -,130,16,0,1,0,0,0,0.625,0,0.2,0.067,0.067,0.067,0.06,,-71,0,-3.6,1.7,-0.1,1667
Trevor Bauer,- - -,194,49,0,2,0,0,0.061,0.49,0,0.211,0.093,0.152,0.093,0.121,,-33,0,-8.5,5.6,-0.1,12703
Blaine Boyer,- - -,404,10,0,0,0,0,0,0.6,0,0,0,0,0,0,,-100,0,-2.7,1.1,-0.1,2237
Rich Harden,- - -,103,81,0,4,1,0,0.012,0.346,0.014,0.256,0.155,0.167,0.169,0.152,,-25,0,-12.7,8.7,-0.1,1772
Matt Chico,WSN,43,74,0,3,3,0,0,0.203,0,0.208,0.159,0.159,0.159,0.142,,-23,0,-11.8,7.9,-0.1,6068
Clayton Richard,- - -,286,380,3,19,28,0,0.021,0.416,0.058,0.204,0.114,0.144,0.172,0.142,,-17,-0.1,-54.1,40.9,-0.1,3551
Dario Agrazal,PIT,15,24,0,0,2,0,0,0.375,0,0.143,0.091,0.087,0.091,0.076,,-63,0,-5.2,3,-0.1,15821
Carlos Monasterios,LAD,32,18,0,1,0,0,0,0.389,0,0.143,0.071,0.071,0.071,0.064,,-71,0,-3.7,1.8,-0.1,2506
Jeff Manship,- - -,157,10,0,0,0,0,0,0.3,0,0,0,0,0,0,,-100,0,-2.6,1,-0.1,6865
Wes Obermueller,FLA,19,19,0,1,0,0,0,0.211,0.063,0.083,0.063,0.063,0.125,0.078,,-68,0,-4.1,2,-0.1,1637
Chris Paddack,SDP,26,46,0,3,2,0,0,0.413,0,0.217,0.119,0.119,0.119,0.104,,-42,0,-8.7,5.7,-0.1,20099
James Russell,- - -,394,16,0,0,0,0,0,0.375,0,0.1,0.063,0.063,0.063,0.056,,-73,0,-3.4,1.6,-0.1,4089
Tim Wakefield,BOS,170,22,0,0,0,0,0.045,0.682,0,0.25,0.053,0.1,0.053,0.08,,-53,0,-4.5,2.3,-0.1,219
Allen Webster,- - -,43,11,0,1,0,0,0,0.545,0,0,0,0,0,0,,-100,0,-2.9,1.1,-0.1,3993
Virgil Vasquez,- - -,19,11,0,0,0,0,0,0.364,0,0,0,0,0,0,,-100,0,-3,1.2,-0.1,6124
Johnny Hellweg,MIL,8,11,0,0,0,0,0,0.364,0,0,0,0,0,0,,-100,0,-2.8,1.1,-0.1,10065
T.J. McFarland,- - -,262,18,0,0,0,0,0,0.667,0,0.333,0.067,0.067,0.067,0.058,,-74,0,-4.2,2.2,-0.1,3237
Ervin Santana,- - -,364,115,0,11,8,0,0.017,0.426,0.029,0.241,0.126,0.143,0.155,0.134,,-25,0,-17.1,12.1,-0.1,3200
Luke Hochevar,KCR,280,17,0,0,0,0,0,0.588,0,0.167,0.063,0.063,0.063,0.055,,-70,0,-3.8,1.8,-0.1,6943
Luiz Gohara,ATL,14,12,0,0,0,0,0,0.75,0,0,0,0,0,0,,-100,0,-3.3,1.4,-0.2,15166
Yunesky Maya,WSN,16,18,0,0,0,0,0,0.5,0,0.167,0.067,0.067,0.067,0.06,,-66,0,-3.7,1.7,-0.2,11420
Jordan Yamamoto,MIA,16,26,0,0,1,0,0.038,0.346,0,0.083,0.048,0.091,0.048,0.071,,-63,0,-5.6,3.2,-0.2,17585
Brandon Claussen,CIN,14,24,0,1,1,0,0,0.458,0,0.2,0.095,0.095,0.095,0.085,,-67,0,-5.3,2.9,-0.2,814
Brandon Beachy,- - -,49,101,0,5,5,0,0.05,0.465,0.012,0.263,0.118,0.167,0.129,0.141,,-22,-0.1,-14.4,9.9,-0.2,8851
Freddy Garcia,- - -,157,53,0,1,2,0,0.038,0.302,0.024,0.192,0.122,0.159,0.146,0.142,,-26,0,-8.6,5.5,-0.2,1077
Reynaldo Lopez,- - -,84,19,0,0,0,0,0,0.579,0,0.167,0.059,0.059,0.059,0.052,,-78,0,-4.3,2.1,-0.2,16400
Jon Lester,- - -,416,372,3,24,28,1,0.051,0.371,0.053,0.173,0.107,0.156,0.16,0.145,,-19,0.1,-54.9,42,-0.2,4930
Odalis Perez,- - -,90,78,0,8,2,0,0.013,0.192,0.027,0.172,0.137,0.149,0.164,0.14,,-28,0,-12.7,8.5,-0.2,668
Jesse Hahn,- - -,60,28,0,1,1,0,0,0.536,0,0.182,0.077,0.077,0.077,0.069,,-62,0,-5.2,2.9,-0.2,13287
Daniel Cabrera,- - -,105,27,0,0,0,0,0.074,0.704,0,0,0,0.125,0,0.09,,-53,0,-5.5,2.9,-0.2,1931
Daniel McCutchen,- - -,109,35,0,2,1,1,0.029,0.229,0,0.091,0.067,0.125,0.067,0.101,,-49,0.2,-6.2,3.6,-0.2,263
Cal Quantrill,SDP,23,30,0,1,1,0,0.033,0.2,0,0.105,0.08,0.115,0.08,0.093,,-49,-0.4,-6.3,3.7,-0.2,19312
Wesley Wright,- - -,373,17,0,2,0,0,0,0.471,0,0.125,0.063,0.063,0.063,0.056,,-70,0,-3.7,1.6,-0.2,5960
Michael Fulmer,DET,75,14,0,0,0,0,0,0.571,0,0,0,0,0,0,,-100,0,-3.7,1.7,-0.2,13218
Clay Buchholz,- - -,238,54,0,0,1,0,0.037,0.444,0.022,0.182,0.087,0.125,0.109,0.11,,-42,0,-9.6,6.3,-0.2,3543
John Danks,CHW,247,28,0,0,0,0,0.036,0.286,0,0.125,0.083,0.12,0.083,0.1,,-48,0,-5.4,2.9,-0.2,6329
Edgmer Escalona,COL,78,11,0,0,0,0,0,0.545,0,0,0,0,0,0,,-100,0,-3,1.1,-0.2,8574
Jerome Williams,- - -,171,71,0,1,4,0,0.014,0.352,0.033,0.171,0.1,0.129,0.133,0.121,,-33,0,-11.2,7.4,-0.2,1137
Touki Toussaint,ATL,32,20,0,1,0,0,0,0.6,0,0.143,0.053,0.053,0.053,0.046,,-79,0,-4.8,2.4,-0.2,16929
Yohan Flande,COL,37,40,0,1,2,0,0.025,0.4,0,0.235,0.121,0.147,0.121,0.124,,-50,0,-6.9,4.1,-0.2,5057
Chad Durbin,- - -,381,23,0,0,1,0,0,0.348,0,0.133,0.091,0.087,0.091,0.078,,-64,0,-4.9,2.5,-0.2,1442
Shelby Miller,- - -,151,251,1,16,7,0,0.048,0.434,0.074,0.226,0.109,0.166,0.183,0.161,,-9,-0.1,-31.7,22.2,-0.2,10197
Hisanori Takahashi,- - -,168,20,0,0,0,0,0,0.15,0,0.077,0.063,0.063,0.063,0.056,,-78,0,-4.3,2,-0.2,10091
Miguel Gonzalez,- - -,155,19,0,1,0,0,0.053,0.316,0,0,0,0.059,0,0.041,,-77,0,-4.3,2.1,-0.2,7024
Jacob Nix,SDP,9,16,0,0,0,0,0,0.688,0,0,0,0,0,0,,-100,0,-4.1,1.9,-0.2,17775
Adam Ottavino,- - -,440,28,0,1,0,0,0.036,0.607,0,0.286,0.083,0.12,0.083,0.099,,-63,0,-5.4,2.9,-0.2,1247
Danny Salazar,CLE,109,14,0,1,0,0,0,0.857,0,0,0,0,0,0,,-100,0,-3.6,1.5,-0.2,5867
David Phelps,- - -,269,61,0,0,1,0,0,0.377,0,0.207,0.115,0.132,0.115,0.113,,-35,0,-9.8,6.3,-0.2,6316
Garrett Richards,- - -,173,16,0,0,0,0,0,0.375,0,0,0,0,0,0,,-100,0,-3.9,1.7,-0.2,9784
Carlos Frias,LAD,33,32,0,1,0,0,0.031,0.531,0,0.083,0.034,0.097,0.034,0.074,,-59,0,-6,3.3,-0.2,3547
Erick Fedde,WSN,35,42,0,2,0,0,0.024,0.333,0,0.143,0.086,0.111,0.086,0.092,,-53,0,-8.3,5.1,-0.2,17425
Zach Day,- - -,8,14,0,0,0,0,0,0.357,0,0,0,0,0,0,,-100,0,-4.1,1.7,-0.2,1496
Matt Wisler,- - -,132,102,0,2,3,0,0.029,0.304,0,0.196,0.128,0.156,0.128,0.13,,-27,0,-16.1,11,-0.2,12804
Chris Archer,- - -,214,87,0,4,3,0,0.046,0.437,0.013,0.19,0.1,0.143,0.113,0.12,,-31,-0.4,-14.8,10.2,-0.2,6345
Juan Mateo,CHC,12,14,0,1,0,0,0,0.643,0,0,0,0,0,0,,-100,0,-4.1,1.7,-0.2,3753
Chris Carpenter,STL,137,327,2,9,18,0,0.015,0.291,0.042,0.198,0.138,0.159,0.18,0.153,,-15,-0.1,-46.5,34.2,-0.2,1292
Braden Shipley,ARI,27,35,0,3,2,1,0,0.343,0.029,0.136,0.088,0.088,0.118,0.088,,-58,0.2,-6.9,3.9,-0.2,15158
Amir Garrett,CIN,151,25,0,1,1,0,0,0.28,0.048,0.071,0.048,0.048,0.095,0.059,,-77,0,-5.7,3,-0.2,14375
Adam Morgan,PHI,182,66,0,3,2,0,0.03,0.364,0.033,0.167,0.1,0.129,0.133,0.119,,-38,0,-10.9,7,-0.2,12580
Tsuyoshi Wada,CHC,21,33,0,1,0,0,0.061,0.455,0,0.077,0.036,0.1,0.036,0.076,,-65,0,-6.2,3.4,-0.2,13046
Jason Simontacchi,WSN,13,20,0,1,0,0,0,0.25,0,0.071,0.053,0.053,0.053,0.047,,-84,0,-4.8,2.2,-0.2,1181
Vance Worley,- - -,168,179,0,6,10,0,0.011,0.341,0.025,0.229,0.14,0.151,0.166,0.141,,-21,-0.1,-25.7,18.5,-0.2,6435
David Price,- - -,321,53,0,0,1,0,0.057,0.472,0,0.16,0.08,0.132,0.08,0.106,,-40,0,-9,5.5,-0.2,3184
Pat Misch,- - -,78,50,0,0,1,0,0.06,0.28,0,0.12,0.077,0.143,0.077,0.115,,-42,0,-8.8,5.3,-0.2,5909
Lucas Sims,- - -,47,28,0,1,0,0,0,0.5,0,0.182,0.08,0.08,0.08,0.07,,-72,0,-6.2,3.4,-0.2,13470
Juan Cruz,- - -,291,28,0,0,0,0,0.107,0.393,0,0,0,0.115,0,0.082,,-69,0,-6.3,3.3,-0.2,273
Trevor Richards,- - -,56,70,0,3,2,0,0.043,0.5,0,0.192,0.082,0.125,0.082,0.101,,-44,0,-12.7,8.5,-0.2,19309
John Gant,- - -,119,50,2,2,3,0,0,0.34,0.136,0,0.045,0.045,0.182,0.092,,-48,0,-9.5,5.9,-0.2,13684
Jacob Turner,- - -,102,91,0,1,0,0,0.022,0.418,0.052,0.179,0.091,0.114,0.143,0.115,,-31,0,-14.1,9.4,-0.2,10185
Sean Gallagher,- - -,91,23,0,1,0,0,0.043,0.478,0,0,0,0.1,0,0.072,,-64,0,-5.1,2.4,-0.2,8261
Kevin Slowey,- - -,139,48,0,2,2,0,0.042,0.354,0.026,0.136,0.077,0.122,0.103,0.108,,-45,0,-8.2,4.9,-0.2,9918
Tyler Thornburg,- - -,186,28,0,1,0,0,0,0.393,0.04,0.071,0.04,0.077,0.08,0.076,,-57,0,-5.6,2.8,-0.2,10688
Mark Leiter,- - -,47,29,0,0,0,0,0,0.483,0,0.143,0.071,0.071,0.071,0.063,,-73,0,-6.5,3.5,-0.2,15551
Masahiro Tanaka,NYY,164,29,0,1,0,0,0.034,0.414,0,0.067,0.037,0.071,0.037,0.056,,-74,0,-6.2,3.2,-0.2,15764
Burke Badenhop,- - -,418,39,0,1,2,0,0.026,0.487,0.03,0.214,0.091,0.118,0.121,0.11,,-44,0,-7.4,4,-0.2,9736
Jarred Cosart,- - -,75,66,0,2,1,0,0,0.333,0,0.194,0.121,0.121,0.121,0.107,,-40,0,-11.1,7,-0.2,10304
Clayton Mortensen,- - -,74,18,0,1,1,0,0.056,0.611,0,0,0,0.056,0,0.039,,-100,0,-4.3,1.7,-0.2,3166
Ryan Weber,- - -,42,17,0,0,0,0,0,0.706,0,0,0,0,0,0,,-100,0,-4.4,1.8,-0.2,10160
Sean Marshall,- - -,396,111,1,6,5,0,0.018,0.432,0.04,0.288,0.158,0.175,0.198,0.167,,-15,0,-16.6,10.8,-0.2,5905
Alfredo Simon,- - -,255,102,0,2,3,0,0.02,0.353,0.034,0.17,0.101,0.13,0.135,0.123,,-32,0,-15.7,10.6,-0.2,2155
Mike Soroka,ATL,34,71,0,2,3,0,0.028,0.324,0,0.135,0.083,0.141,0.083,0.112,,-43,0,-13.3,8.7,-0.2,18383
John Ely,LAD,25,36,0,1,1,0,0.056,0.417,0,0.133,0.067,0.125,0.067,0.1,,-48,-0.4,-6.8,3.6,-0.2,6132
Garrett Mock,WSN,55,34,0,1,0,0,0,0.5,0,0.167,0.069,0.1,0.069,0.084,,-64,0,-6.9,3.7,-0.2,7335
Eric Lauer,SDP,53,85,0,2,1,0,0.024,0.447,0.043,0.182,0.086,0.11,0.129,0.105,,-41,0,-15.3,10.4,-0.2,19316
Martin Perez,- - -,173,25,0,1,0,0,0,0.76,0,0.25,0.043,0.043,0.043,0.038,,-72,0,-5.8,2.8,-0.2,6902
Tyrell Jenkins,ATL,14,17,0,0,0,0,0,0.235,0,0,0,0,0,0,,-100,0,-4.5,1.8,-0.2,11378
Yu Darvish,- - -,170,110,1,2,4,0,0.027,0.527,0.051,0.22,0.101,0.126,0.152,0.124,,-33,0,-19.1,13.1,-0.2,13074
Raisel Iglesias,CIN,252,48,0,0,1,0,0,0.354,0.064,0.133,0.085,0.085,0.149,0.098,,-51,0,-8.7,5.1,-0.2,17130
Ross Stripling,LAD,141,97,0,5,4,1,0.041,0.371,0,0.16,0.093,0.133,0.093,0.109,,-38,0.2,-16.7,11.4,-0.2,13273
Tim Redding,- - -,80,126,0,3,5,0,0.04,0.27,0.019,0.171,0.115,0.156,0.135,0.138,,-25,0,-19.8,13.5,-0.2,573
Chris Tillman,BAL,210,18,0,1,0,0,0,0.389,0,0,0,0,0,0,,-100,0,-4.6,1.8,-0.2,5279
Sergio Mitre,- - -,108,63,0,2,1,0,0.032,0.365,0.038,0.172,0.096,0.13,0.135,0.122,,-38,0,-11.3,6.9,-0.2,1773
Josh Outman,- - -,162,25,0,0,1,0,0.04,0.48,0,0.083,0.042,0.08,0.042,0.063,,-75,0,-5.5,2.5,-0.2,4004
Paul Clemens,- - -,66,23,0,1,0,0,0.043,0.478,0,0,0,0.045,0,0.031,,-92,0,-5.5,2.5,-0.2,8037
Mike O'Connor,- - -,35,35,0,2,1,0,0.029,0.543,0,0.143,0.061,0.088,0.061,0.073,,-68,0,-7.7,4.1,-0.2,6457
Collin McHugh,- - -,210,31,0,1,0,0,0,0.387,0,0.125,0.071,0.071,0.071,0.063,,-69,0,-6.5,3.3,-0.2,7531
Corey Oswalt,NYM,19,22,0,0,1,0,0,0.5,0,0,0,0,0,0,,-100,0,-5.7,2.7,-0.2,13677
Joel Pineiro,- - -,199,177,0,12,8,1,0.062,0.508,0.034,0.263,0.102,0.165,0.136,0.146,,-22,0.1,-27,19,-0.2,1094
Carlos Silva,- - -,126,53,0,0,2,0,0.057,0.302,0.024,0.115,0.071,0.133,0.095,0.115,,-43,0,-9.4,5.4,-0.2,973
Cody Reed,CIN,42,29,0,1,0,0,0.069,0.655,0,0,0,0.074,0,0.051,,-82,0,-6.6,3.3,-0.2,15232
Javy Guerra,SDP,21,19,0,2,1,0,0.158,0.474,0,0.286,0.125,0.263,0.125,0.201,,23,0.2,-1.6,-1.3,-0.2,17292
Drew Smyly,- - -,181,24,0,1,0,0,0.042,0.417,0,0,0,0.042,0,0.029,,-93,0,-6.1,2.9,-0.2,11760
Alex Young,ARI,17,25,0,1,0,0,0,0.72,0,0.143,0.04,0.04,0.04,0.035,,-93,0,-6.4,3.1,-0.2,18333
Matt Harrison,TEX,136,22,0,1,0,0,0.045,0.545,0,0,0,0.053,0,0.037,,-81,0,-5.2,2.2,-0.2,5551
Andrew Suarez,SFG,50,54,0,1,0,0,0.037,0.519,0,0.136,0.06,0.096,0.06,0.077,,-59,0,-10.6,6.5,-0.2,18300
Chris Sampson,HOU,175,69,0,5,0,0,0.014,0.319,0,0.212,0.127,0.143,0.127,0.125,,-35,0,-12.2,7.5,-0.2,2651
Elieser Hernandez,MIA,53,35,0,0,0,0,0.029,0.486,0,0.077,0.033,0.065,0.033,0.05,,-72,0,-7.8,4.3,-0.2,16933
Dallas Keuchel,- - -,215,87,0,2,3,0,0.034,0.575,0.013,0.308,0.107,0.139,0.12,0.119,,-35,0,-14.8,9.6,-0.2,9434
Scott Kazmir,- - -,259,76,0,4,4,0,0.013,0.447,0,0.235,0.118,0.13,0.118,0.112,,-36,0,-12.9,8.1,-0.2,4897
Zach Davies,MIL,115,218,0,13,7,0,0.041,0.335,0.022,0.194,0.116,0.158,0.138,0.137,,-26,-0.1,-34.6,25.3,-0.2,13183
Anthony DeSclafani,- - -,116,221,1,5,11,0,0.023,0.502,0.024,0.274,0.131,0.151,0.155,0.137,,-26,-0.1,-34.5,25,-0.2,13050
Jair Jurrjens,- - -,138,271,0,17,7,0,0.066,0.277,0.022,0.169,0.112,0.182,0.135,0.155,,-16,-0.5,-38.5,27.9,-0.2,5556
Logan Verrett,- - -,57,30,0,1,0,0,0,0.467,0.038,0.083,0.038,0.038,0.077,0.048,,-76,0,-6.5,3.2,-0.2,12905
Phil Hughes,- - -,290,20,0,0,0,0,0,0.4,0,0,0,0,0,0,,-100,0,-5.1,2.1,-0.2,7450
Chad Kuhl,PIT,66,105,0,4,4,0,0.019,0.286,0.022,0.161,0.109,0.128,0.13,0.116,,-37,0,-18.1,12.3,-0.3,14975
Blake Hawksworth,- - -,124,19,0,0,0,0,0,0.526,0,0,0,0,0,0,,-100,0,-4.9,1.9,-0.3,8963
John Lamb,- - -,27,38,0,0,1,0,0.026,0.526,0.028,0.125,0.056,0.081,0.083,0.076,,-67,0,-7.7,4,-0.3,8493
Matt Albers,- - -,616,38,0,1,0,0,0,0.553,0.029,0.214,0.086,0.086,0.114,0.087,,-59,0,-8.1,4.1,-0.3,4300
Chien-Ming Wang,- - -,156,41,0,2,1,0,0.049,0.512,0.026,0.118,0.053,0.1,0.079,0.088,,-54,0,-8,4.1,-0.3,2074
Jason Jennings,- - -,103,106,0,4,3,0,0.057,0.189,0.011,0.145,0.112,0.168,0.124,0.142,,-33,0,-18.4,12.3,-0.3,434
Dinelson Lamet,SDP,35,62,0,1,0,0,0,0.532,0,0.261,0.107,0.107,0.107,0.094,,-50,0,-12.1,7.5,-0.3,17186
Pedro Martinez,- - -,57,122,0,6,6,0,0.025,0.352,0.03,0.211,0.12,0.146,0.15,0.135,,-30,0,-20.2,13.6,-0.3,200
Brandon Morrow,- - -,334,25,0,0,0,0,0.04,0.6,0,0,0,0.04,0,0.027,,-87,0,-5.8,2.5,-0.3,9346
Joe Saunders,- - -,234,150,0,3,6,1,0.04,0.227,0.008,0.179,0.133,0.17,0.141,0.146,,-23,0.1,-21.8,14.8,-0.3,4366
Chi Chi Gonzalez,- - -,31,24,0,0,2,0,0,0.625,0,0.111,0.042,0.042,0.042,0.036,,-100,0,-6.4,3,-0.3,14663
Jon Lieber,- - -,68,91,0,2,1,0,0.088,0.44,0,0.171,0.08,0.169,0.08,0.133,,-35,0,-16.2,10.5,-0.3,287
Jerad Eickhoff,PHI,80,132,0,8,7,0,0.015,0.303,0.033,0.185,0.124,0.138,0.157,0.13,,-31,0,-21.7,14.9,-0.3,12664
Mitchell Boggs,- - -,241,30,0,1,0,0,0,0.467,0.037,0.077,0.037,0.037,0.074,0.047,,-77,0,-6.8,3.2,-0.3,3344
Taylor Buchholz,- - -,159,65,0,0,2,0,0.062,0.338,0,0.147,0.089,0.15,0.089,0.122,,-45,0,-12.4,7.4,-0.3,2168
Freddy Peralta,MIL,56,43,0,1,2,0,0,0.442,0,0.136,0.073,0.073,0.073,0.064,,-73,0,-9.3,5.2,-0.3,18679
Randy Johnson,- - -,95,112,0,3,5,0,0.054,0.473,0.01,0.25,0.113,0.165,0.124,0.14,,-31,0,-18.5,12,-0.3,60
Armando Galarraga,- - -,100,36,0,2,1,0,0.083,0.444,0,0,0,0.088,0,0.062,,-56,0,-7.3,3.6,-0.3,4222
Eduardo Rodriguez,BOS,127,23,0,1,0,0,0,0.435,0,0,0,0,0,0,,-100,0,-6.3,2.7,-0.3,13164
Sandy Alcantara,- - -,46,76,0,2,4,0,0.026,0.711,0.014,0.313,0.071,0.11,0.086,0.093,,-48,0,-14.7,9.3,-0.3,18684
Scott Feldman,- - -,335,104,1,3,9,0,0,0.394,0.063,0.189,0.116,0.116,0.179,0.128,,-33,0,-17.6,11.2,-0.3,6283
Luis Atilano,WSN,16,27,0,0,0,0,0,0.37,0,0.067,0.04,0.04,0.04,0.036,,-94,0,-6.3,2.7,-0.3,3802
Byung-Hyun Kim,- - -,55,99,0,4,5,0,0.03,0.273,0.024,0.179,0.12,0.151,0.145,0.137,,-35,0,-17.6,11.3,-0.3,61
Jered Weaver,- - -,331,57,0,3,1,0,0.035,0.439,0,0.133,0.073,0.105,0.073,0.087,,-48,0,-10.9,6,-0.3,4235
Dustin McGowan,- - -,278,29,0,1,0,0,0,0.655,0,0.25,0.074,0.074,0.074,0.066,,-64,0,-6.2,2.3,-0.3,8600
Kevin Gausman,- - -,192,61,0,1,0,0,0.082,0.574,0,0.095,0.036,0.115,0.036,0.085,,-58,0,-12.4,7.3,-0.3,14107
Jonathan Sanchez,- - -,196,232,0,10,9,0,0.034,0.444,0.04,0.237,0.115,0.157,0.155,0.146,,-20,-0.1,-34.3,24,-0.3,7507
Matt Cain,SFG,342,692,7,26,34,0,0.03,0.436,0.059,0.228,0.122,0.153,0.181,0.151,,-15,-0.2,-97.5,72.8,-0.3,4732
Dillon Gee,- - -,165,233,0,8,11,0,0.039,0.382,0.026,0.198,0.108,0.151,0.134,0.134,,-23,-0.1,-33,23.1,-0.3,7396
Dakota Hudson,STL,59,60,0,1,2,0,0,0.4,0,0.143,0.077,0.094,0.077,0.079,,-58,0,-12.5,7.4,-0.3,19206
Jeff Hoffman,COL,55,70,0,3,2,0,0,0.4,0.016,0.235,0.129,0.129,0.145,0.118,,-48,0,-13.7,8.3,-0.3,17432
Brandon Finnegan,- - -,70,80,0,4,2,0,0.038,0.275,0.029,0.128,0.087,0.125,0.116,0.112,,-41,0,-14.3,8.8,-0.3,16208
Kyle Freeland,COL,90,158,1,9,4,0,0.038,0.538,0.043,0.278,0.114,0.151,0.157,0.139,,-36,0,-27.2,19,-0.3,16256
Keyvius Sampson,CIN,31,24,0,1,0,0,0,0.708,0,0,0,0,0,0,,-100,0,-6.2,2.5,-0.3,10039
Jeremy Guthrie,- - -,309,69,0,3,1,0,0.014,0.391,0.033,0.182,0.1,0.129,0.133,0.121,,-40,0,-11.8,6.5,-0.3,2072
