"Name","Team","Level","Age","PA","BB.","K.","BB.K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC.","mYear","playerid","zAge"
"Dan Butler","BOS","AAA",27,325,0.08923077,0.21846154,0.4084507,0.24125874,0.31692308,0.34965035,0.66657343,0.10839161,1.57902733,0.30092593,-0.139561445,32.13457339,-5.553565323,0.307235759,85.26442134,2014,9968,0.0342163013408052
"Michael Saunders","SEA","AAA",27,71,0.22535211,0.21126761,1.06666667,0.32727273,0.47887324,0.47272727,0.95160051,0.14545454,3.911796518,0.43589744,-0.001628729,14.87894936,5.589568318,0.433885149,160.1715905,2014,9981,0.0342163013408052
"Brian Burgamy","NYM","AA",33,527,0.13472486,0.19165085,0.7029703,0.27555556,0.37571157,0.50444444,0.88015601,0.22888888,3.854617328,0.30699088,0.18216859,88.9983912,27.31526382,0.391699108,144.2832019,2014,NA,3.86083172466595
"Mario Lisson","SFG","AA",30,451,0.11973392,0.20620843,0.58064516,0.26649077,0.37028825,0.46701847,0.83730672,0.2005277,3.932321728,0.30291971,0.793914853,70.49706293,17.70941502,0.375721923,133.5484071,2014,NA,2.52994491923678
"Jose Yepez","ATL","AAA",33,73,0.12328767,0.1369863,0.9,0.22222222,0.32876712,0.26984127,0.59860839,0.04761905,1.96350933,0.26415094,-0.036634879,6.248081176,-2.217254596,0.290337834,73.80783638,2014,NA,1.8900086451868
"Juan Ciriaco","SFG","AAA",30,165,0.06666667,0.1030303,0.64705882,0.30201342,0.34969325,0.46979866,0.81949191,0.16778524,7.473703025,0.31007752,2.140115295,23.96315422,2.375156027,0.358824716,111.002206,2014,NA,0.9621124732638
"Jordan Parraz","ARI","AA",29,96,0.10416667,0.20833333,0.5,0.19047619,0.29166667,0.33333333,0.625,0.14285714,4.617057749,0.22580645,-0.817769621,8.252178065,-2.734053501,0.289245413,75.11381874,2014,NA,2.08631598409372
"Matt Spring","BOS","AAA",29,159,0.08176101,0.29559748,0.27659574,0.24087591,0.31446541,0.50364964,0.81811505,0.26277373,2.14943608,0.28735632,-0.044337133,22.25082633,3.682755782,0.356026822,119.8920929,2014,NA,0.652813749289469
"Hainley Statia","MIL","AAA",28,269,0.15613383,0.11524164,1.35483871,0.27477477,0.39325843,0.4009009,0.79415933,0.12612613,3.721775534,0.29946524,-0.861820622,39.70178822,8.179612032,0.369063403,127.3217993,2014,NA,0.343515025315137
"Josh Johnson","WSN","AAA",28,318,0.14150943,0.13207547,1.07142857,0.23643411,0.34304207,0.27906977,0.62211184,0.04263566,4.176432094,0.27477477,-1.00964731,29.02545135,-7.850942836,0.297568461,78.7101125,2014,NA,0.343515025315137
"Anderson De La Rosa","LAA","AAA",29,194,0.03608247,0.24226804,0.14893617,0.21195652,0.24226804,0.32065217,0.56292021,0.10869565,1.873641601,0.27007299,-0.421709998,11.81848049,-10.4961312,0.255278857,53.2007178,2014,NA,0.652813749289469
"Brian Van Kirk","TOR","AA",28,50,0.06,0.32,0.1875,0.2173913,0.26530612,0.26086957,0.52617569,0.04347827,2.855672356,0.33333333,-0.424946278,2.709818712,-3.142470414,0.245870643,46.30356863,2014,NA,1.64268704895066
"Matt Fields","KCR","AAA",28,512,0.0703125,0.3046875,0.23076923,0.26236559,0.32617188,0.51397849,0.84015037,0.2516129,2.990062224,0.33215548,-0.263535342,75.73153653,8.743323949,0.361953918,113.0520335,2014,NA,0.343515025315137
"Ralph Henriquez","PIT","AA",27,89,0.01123596,0.26966292,0.04166667,0.125,0.13483146,0.21590909,0.35074055,0.09090909,5.307253248,0.14516129,0.188709995,-1.454130335,-11.86795814,0.156329272,-13.22090353,2014,NA,1.1990581138076
"Corey Wimberly","MIN","AA",30,274,0.05474453,0.1350365,0.40540541,0.25203252,0.3071161,0.34552846,0.65264456,0.09349594,8.399096242,0.2952381,1.671989918,26.19900496,-5.871539449,0.298540889,81.69179988,2014,NA,2.52994491923678
"Jose Martinez","OAK","AAA",28,510,0.08627451,0.10392157,0.83018868,0.27578475,0.3452381,0.37219731,0.71743541,0.09641256,2.112598022,0.29336735,-0.523195431,59.79374406,-6.932795824,0.326168258,89.61013738,2014,NA,0.343515025315137
"Daniel Mayora","LAD","AA",28,552,0.07789855,0.11413043,0.68253968,0.30223124,0.35636364,0.42799189,0.78435553,0.12576065,4.254465989,0.32482599,-0.510398456,75.83099206,12.66016056,0.355987225,120.0411491,2014,NA,1.64268704895066
"Chris Rahl","MIN","AAA",30,346,0.02023121,0.23699422,0.08536585,0.25903614,0.27246377,0.37951807,0.65198184,0.12048193,5.091562235,0.31854839,-0.770980032,29.59815305,-10.52521924,0.290278871,73.76785988,2014,NA,0.9621124732638
"Jeff Howell","WSN","AAA",31,87,0.08045977,0.22988506,0.35,0.20779221,0.27380952,0.27272727,0.54653679,0.06493506,1.148291955,0.28070175,-0.031401325,5.17676415,-4.912060674,0.257157334,51.31186477,2014,NA,1.27141119723813
"Jonathan Mota","CHC","AAA",27,339,0.04129794,0.20648968,0.2,0.25236593,0.2797619,0.34384858,0.62361048,0.09148265,4.206315891,0.30645161,0.169256332,26.26645187,-15.02093732,0.278732955,63.71824393,2014,NA,0.0342163013408052
"Mark Minicozzi","SFG","AAA",31,370,0.13243243,0.22432432,0.59036145,0.2984127,0.4,0.46984127,0.86984127,0.17142857,2.347329394,0.37104072,0.193428922,63.12383181,14.71438131,0.388430181,130.3956793,2014,NA,1.27141119723813
"Sharlon Schoop","BAL","AA",27,298,0.08053691,0.18791946,0.42857143,0.21722846,0.28813559,0.29962547,0.58776106,0.08239701,2.19339313,0.26315789,-1.325643871,22.84685503,-12.03278815,0.274444684,65.50197464,2014,NA,1.1990581138076
"Leury Bonilla","SEA","AAA",29,314,0.07006369,0.20382166,0.34375,0.23381295,0.29139073,0.32014388,0.61153461,0.08633093,4.003695829,0.29577465,-0.833698001,23.74792622,-17.33468853,0.277615986,57.80529396,2014,NA,0.652813749289469
"Audy Ciriaco","CLE","AAA",27,413,0.07263923,0.20096852,0.36144578,0.25469169,0.31219512,0.45844504,0.77064016,0.20375335,3.157652905,0.28673835,-0.356718751,52.33211514,4.439188103,0.342641362,109.2689848,2014,NA,0.0342163013408052
"Ernesto Mejia","ATL","AAA",28,88,0.07954545,0.25,0.31818182,0.35443038,0.42045455,0.6835443,1.10399885,0.32911392,0.63392858,0.42,-0.043612951,20.82055377,10.61576544,0.482405419,204.0272968,2014,NA,0.343515025315137
"Ray Chang","CIN","AAA",30,171,0.07017544,0.13450292,0.52173913,0.23489933,0.29878049,0.30201342,0.60079391,0.06711409,2.222777553,0.27559055,-0.427599619,13.77105732,-5.804262023,0.282263233,70.34080124,2014,NA,0.9621124732638
"Derrick Mitchell","ATL","AA",27,166,0.1626506,0.1686747,0.96428571,0.21641791,0.34545455,0.35074627,0.69620082,0.13432836,3.874391524,0.23809524,-0.487319759,18.37821019,-0.789457478,0.321830128,95.81101162,2014,NA,1.1990581138076
"Yusuf Carter","TOR","AA",29,76,0.03947368,0.25,0.15789474,0.18309859,0.22368421,0.22535211,0.44903632,0.04225352,4.366529862,0.24528302,0.180242489,1.941996571,-6.9534829,0.209447185,21.83127483,2014,NA,2.08631598409372
"Walter Ibarra","LAD","AAA",26,388,0.04123711,0.19329897,0.21333333,0.26575342,0.29947917,0.34246575,0.64194492,0.07671233,2.883282936,0.32167832,-1.041293207,33.56699645,-16.72201163,0.290096178,66.68776579,2014,NA,-0.275082422633527
"Christian Marrero","CHW","AA",27,197,0.15228426,0.17258883,0.88235294,0.29813665,0.4,0.49689441,0.89689441,0.19875776,3.581709282,0.33064516,0.360784306,33.52890444,10.98424175,0.398594279,148.7221384,2014,NA,1.1990581138076
"Seth Loman","ATL","AA",28,359,0.06963788,0.21448468,0.32467532,0.26100629,0.33426184,0.43710692,0.77136876,0.17610063,4.011558861,0.30472103,0.745146264,47.06815184,5.984223381,0.347853392,114.56585,2014,NA,1.64268704895066
"Tyler LaTorre","SFG","AAA",31,216,0.10648148,0.21759259,0.4893617,0.26842105,0.34259259,0.33157895,0.67417154,0.0631579,3.078502978,0.34482759,-0.079416257,23.29623599,-2.495904128,0.313471127,89.77798664,2014,NA,1.27141119723813
"Marcus Lemon","DET","AA",26,235,0.07659574,0.18723404,0.40909091,0.22169811,0.28448276,0.32075472,0.60523748,0.09905661,3.912612475,0.26506024,-1.514086524,18.72533867,-8.716565768,0.279018879,68.0886276,2014,NA,0.755429178664545
"Johnni Turbo","OAK","AA",25,239,0.07112971,0.15899582,0.44736842,0.30516432,0.35744681,0.41784038,0.77528719,0.11267606,6.125902698,0.35795455,-0.625576555,32.54248849,6.002704299,0.353902126,122.6177585,2014,NA,0.311800243521488
"Tyler Henson","PHI","AAA",26,480,0.07916667,0.27083333,0.29230769,0.27230047,0.33121019,0.41549296,0.74670315,0.14319249,6.121792877,0.36643836,1.148772167,58.37235702,2.709875236,0.336150714,104.8684053,2014,NA,-0.275082422633527
"Brian Jeroloman","WSN","AA",29,269,0.11152416,0.21933086,0.50847458,0.18803419,0.27819549,0.29059829,0.56879378,0.1025641,1.487035757,0.22222222,-0.906342597,19.13667181,-12.34864369,0.267416223,60.77967303,2014,NA,2.08631598409372
"Bridger Hunt","SDP","AA",28,150,0.04,0.12666667,0.31578947,0.21428571,0.25675676,0.27142857,0.52818533,0.05714286,3.703500142,0.24166667,-0.812788285,8.42000242,-8.236765902,0.247606897,50.55003622,2014,NA,1.64268704895066
"Jeremy Barfield","OAK","AA",25,173,0.16763006,0.23699422,0.70731707,0.26056338,0.38728324,0.3943662,0.78164944,0.13380282,3.396253893,0.34343434,-0.463296162,25.09942219,5.888616062,0.365753032,130.6526234,2014,NA,0.311800243521488
"Jared Goedert","TOR","AAA",29,391,0.11508951,0.19948849,0.57692308,0.25,0.34015345,0.38372093,0.72387438,0.13372093,4.01668421,0.296875,0.411592059,46.93826033,1.596530379,0.334163511,103.521106,2014,NA,0.652813749289469
"Jared Mitchell","CHW","AA",25,515,0.12621359,0.29320388,0.43046358,0.25586854,0.36220472,0.44366197,0.80586669,0.18779343,6.050116108,0.34220532,-2.075982831,74.64672737,15.19824585,0.36620089,125.7091317,2014,NA,0.311800243521488
"Brad Boyer","MIN","AA",30,279,0.04659498,0.11827957,0.39393939,0.24609375,0.28,0.296875,0.576875,0.05078125,6.300364862,0.27631579,1.477178673,18.98654505,-13.66922827,0.263489633,58.14146511,2014,NA,2.52994491923678
"KD Kang","BAL","AA",26,412,0.0776699,0.20873786,0.37209302,0.28191489,0.33819951,0.45212766,0.79032717,0.17021277,3.775733391,0.33571429,-0.561381381,56.99138338,8.76852099,0.352853232,118.1833275,2014,NA,0.755429178664545
"Griff Erickson","LAD","AAA",26,178,0.11797753,0.1741573,0.67741935,0.29677419,0.38418079,0.50967742,0.89385821,0.21290323,2.91460785,0.33333333,-0.260165557,30.43998531,7.151114529,0.388904129,130.7061454,2014,NA,-0.275082422633527
"Mark Thomas","ARI","AA",26,223,0.06726457,0.29147982,0.23076923,0.19117647,0.25112108,0.38235294,0.63347402,0.19117647,3.534237173,0.22727273,-0.426308942,18.66747551,-6.852624894,0.286325279,73.14812722,2014,NA,0.755429178664545
"Tyson Gillies","PHI","AAA",25,177,0.03389831,0.24858757,0.13636364,0.21383648,0.27011494,0.28930818,0.55942312,0.0754717,3.345410813,0.27826087,-0.284905633,11.05473089,-9.470809273,0.260913378,53.85841639,2014,NA,-0.584381146607858
"Dustin Martin","ARI","AA",30,315,0.12698413,0.19047619,0.66666667,0.27838828,0.37142857,0.45054945,0.82197802,0.17216117,3.798406007,0.32352941,-0.059426792,47.53751083,10.7183058,0.373467735,130.3719844,2014,NA,2.52994491923678
"Deibinson Romero","MIN","AAA",27,492,0.12195122,0.17886179,0.68181818,0.26491647,0.36382114,0.40572792,0.76954906,0.14081145,2.298664445,0.31402439,-0.649178211,66.35268203,9.298638201,0.353008752,116.2979477,2014,NA,0.0342163013408052
"Craig Albernaz","DET","AA",31,232,0.04310345,0.18534483,0.23255814,0.18137255,0.23287671,0.21078431,0.44366102,0.02941176,5.060079675,0.22839506,0.517648691,6.243257152,-20.91136439,0.211174024,22.99150862,2014,NA,2.97357385437983
"Chih-Hsien Chiang","BAL","AA",26,217,0.05529954,0.12903226,0.42857143,0.21890547,0.26388889,0.33333333,0.59722222,0.11442786,2.944409439,0.23837209,-0.465872558,15.60431974,-9.794615068,0.268394419,61.43690614,2014,NA,0.755429178664545
"Reynaldo Rodriguez","MIN","AAA",27,552,0.07608696,0.15398551,0.49411765,0.27789047,0.33695652,0.49492901,0.83188553,0.21703854,4.257260567,0.29040404,-0.61609603,82.15386652,17.58247433,0.36649362,127.1771979,2014,NA,0.0342163013408052
"Nate Samson","ARI","AA",26,137,0.10948905,0.18248175,0.6,0.27350427,0.36296296,0.44444444,0.8074074,0.17094017,6.08130658,0.31460674,0.170614306,20.15900291,4.480734944,0.368671037,128.5792726,2014,NA,0.755429178664545
"Anthony Seratelli","NYM","AAA",31,294,0.13945578,0.21768707,0.640625,0.27868852,0.38487973,0.41393443,0.79881416,0.13524591,6.306056417,0.35393258,-1.607511264,43.60842193,5.142534236,0.362437907,113.3690772,2014,NA,1.27141119723813
"Bobby Coyle Jr.","LAD","AA",25,152,0.03947368,0.15131579,0.26086957,0.28873239,0.31125828,0.47183099,0.78308927,0.1830986,2.553571455,0.30769231,-0.020005484,19.59080281,2.195936162,0.344968746,112.6240471,2014,NA,0.311800243521488
"Taylor Harbin","ARI","AA",28,83,0.02409639,0.31325301,0.07692308,0.12987013,0.17073171,0.22077922,0.39151093,0.09090909,3.69047619,0.16,-0.405995098,-0.348678007,-10.63421986,0.179802232,-3.011284948,2014,NA,1.64268704895066
"Mike McDade","TOR","AAA",25,326,0.06441718,0.19018405,0.33870968,0.24161074,0.29754601,0.34899329,0.6465393,0.10738255,0.825996705,0.28017241,-0.111410648,30.0135213,-8.118511381,0.294310553,78.64454444,2014,NA,-0.584381146607858
"Adalberto Santos","SFG","AAA",26,106,0.09433962,0.26415094,0.35714286,0.22105263,0.29245283,0.28421053,0.57666336,0.0631579,3.235359306,0.30882353,-0.431780349,7.479633466,-5.689996019,0.269840874,55.46064898,2014,NA,-0.275082422633527
"Travis Mattair","CIN","AA",25,520,0.075,0.25576923,0.29323308,0.23839662,0.30250482,0.38607595,0.68858077,0.14767933,3.770954909,0.30395137,0.123354687,55.32982586,-4.178928456,0.315782995,92.97762404,2014,NA,0.311800243521488
"Jaime Pedroza","CHW","AA",27,390,0.06153846,0.16153846,0.38095238,0.25,0.3038961,0.38202247,0.68591857,0.13202247,5.435521823,0.28571429,-0.883244972,41.09853786,-3.725862286,0.312930568,91.35060324,2014,NA,1.1990581138076
"Dan Rohlfing","MIN","AAA",25,254,0.11023622,0.22047244,0.5,0.20547945,0.30708661,0.31050228,0.61758889,0.10502283,2.237770432,0.26380368,-0.511361284,21.93420976,-7.520520188,0.291310851,74.46752966,2014,NA,-0.584381146607858
"Skyler Stromsmoe","SFG","AA",30,372,0.15591398,0.15053763,1.03571429,0.23310811,0.37398374,0.29391892,0.66790266,0.06081081,5.399569473,0.28278689,-1.046141473,42.74716394,-0.793867152,0.323076327,98.17673782,2014,NA,2.52994491923678
"Quincy Latimore","WSN","AA",25,350,0.10285714,0.21428571,0.48,0.27722772,0.35362319,0.43234323,0.78596642,0.15511551,5.638157996,0.33031674,0.206573591,48.3715254,7.405501523,0.352695246,118.0771791,2014,NA,0.311800243521488
"Tony Thomas","MIN","AA",27,499,0.0741483,0.28256513,0.26241135,0.2406181,0.30181087,0.41059603,0.7124069,0.16997793,7.361912232,0.32013201,1.016951119,55.94311688,-2.462728588,0.319514222,95.78342105,2014,NA,1.1990581138076
"Joey Paciorek","MIL","AA",25,99,0.12121212,0.22222222,0.54545455,0.23529412,0.34343434,0.34117647,0.68461081,0.10588235,1.392857143,0.29508197,-0.018714808,11.25389034,-0.075660959,0.325223009,99.33218045,2014,NA,0.311800243521488
"Mike Bianucci","LAA","AA",28,258,0.04263566,0.21317829,0.2,0.27385892,0.30620155,0.50207469,0.80827624,0.22821577,3.809000307,0.30337079,0.135719192,36.26838786,7.618746346,0.359765078,126.5928156,2014,NA,1.64268704895066
"Brandon Waring","MIN","AA",28,396,0.1010101,0.37878788,0.26666667,0.2115942,0.31060606,0.4057971,0.71640316,0.1942029,2.663780391,0.32786885,0.284277422,46.34950092,-0.000628952,0.325787968,99.99864304,2014,NA,1.64268704895066
"Mitch Canham","WSN","AA",29,117,0.07692308,0.15384615,0.5,0.2038835,0.26315789,0.26213592,0.52529381,0.05825242,6.542695025,0.23255814,0.561896231,6.261711947,-7.432644606,0.245009173,45.72476204,2014,NA,2.08631598409372
"Ryan Dent","BOS","AA",25,135,0.04444444,0.24444444,0.18181818,0.23770492,0.30075188,0.3442623,0.64501418,0.10655738,4.646694343,0.31818182,-2.497461381,12.40776713,-3.393413505,0.293826531,78.52430408,2014,NA,0.311800243521488
"Lars Davis","ARI","AA",28,112,0.08035714,0.16071429,0.5,0.18811881,0.26785714,0.26732673,0.53518387,0.07920792,0.44378308,0.2195122,-0.030196166,6.250553544,-6.751418118,0.250306078,48.26136096,2014,NA,1.64268704895066
"Justin Henry","BOS","AAA",29,250,0.124,0.156,0.79487179,0.25116279,0.34412955,0.33488372,0.67901327,0.08372093,5.993988829,0.30113636,0.465959996,26.85444932,-2.136426607,0.318100664,92.63069315,2014,NA,0.652813749289469
"Matt Kennelly","ATL","AA",25,277,0.07942238,0.14079422,0.56410256,0.26587302,0.32851986,0.31349206,0.64201192,0.04761904,3.012791479,0.31308411,-0.254058482,26.60100248,-5.098853186,0.302320332,83.9152164,2014,NA,0.311800243521488
"Daniel Carroll","ATL","AA",25,63,0.04761905,0.15873016,0.3,0.14893617,0.31666667,0.14893617,0.46560284,0,6.25929774,0.18421053,0.185307155,3.825835736,-3.383878729,0.256490798,53.06501047,2014,NA,0.311800243521488
"Bo Greenwell","BOS","AA",25,90,0.1,0.14444444,0.69230769,0.18181818,0.28409091,0.24675325,0.53084416,0.06493507,4.660760247,0.20634921,0.160941221,5.351326804,-5.182793622,0.252562838,50.79993951,2014,NA,0.311800243521488
"Evan Frey","COL","AAA",28,184,0.11413043,0.16304348,0.7,0.21118012,0.30054645,0.29192547,0.59247192,0.08074535,3.923201451,0.2519084,-0.974936528,13.86817748,-10.20571141,0.277312847,57.60671881,2014,NA,0.343515025315137
"Carmen Angelini","NYY","AAA",25,382,0.05497382,0.19633508,0.28,0.21186441,0.25396825,0.29943503,0.55340328,0.08757062,2.772847228,0.25539568,-0.950387279,21.92811051,-22.47709351,0.253306219,49.48039875,2014,NA,-0.584381146607858
"Kentrail Davis","MIL","AA",26,433,0.13625866,0.17321016,0.78666667,0.24512535,0.35362998,0.33704735,0.69067733,0.091922,5.16980028,0.29965157,-0.095751219,49.10128466,-0.451197294,0.324862429,99.08945571,2014,NA,0.755429178664545
"Kevin Keyes","WSN","AA",25,453,0.09492274,0.22958057,0.41346154,0.23631841,0.3119469,0.4278607,0.7398076,0.19154229,2.360642826,0.26595745,-1.585871422,55.28966426,2.267924782,0.332156201,104.2773489,2014,NA,0.311800243521488
"Myles Schroder","SFG","AA",26,394,0.05076142,0.1928934,0.26315789,0.25414365,0.30456853,0.36740331,0.67197184,0.11325966,7.029854661,0.30526316,2.067342436,39.58025983,-6.535778473,0.304696334,85.82753699,2014,NA,0.755429178664545
"Xorge Carrillo","NYM","AAA",25,235,0.05106383,0.14042553,0.36363636,0.28502415,0.35470085,0.35748792,0.71218877,0.07246377,2.144668768,0.32571429,-0.093479546,28.36285638,0.581286085,0.330086552,101.8998044,2014,NA,-0.584381146607858
"Chris Epps","HOU","AA",25,94,0.17021277,0.28723404,0.59259259,0.15584416,0.29787234,0.31168831,0.60956065,0.15584415,6.348487033,0.1875,-0.007213662,7.759003721,-2.679237761,0.282684463,74.33247961,2014,NA,0.311800243521488
"Rylan Sandoval","NYM","AAA",26,125,0.088,0.264,0.33333333,0.25663717,0.32,0.32743363,0.64743363,0.07079646,2.834186003,0.35,-0.254694873,12.04914025,-2.705697692,0.299694746,81.73016863,2014,NA,-0.275082422633527
"Alfredo Silverio","MIA","AA",27,337,0.02967359,0.23145401,0.12820513,0.20376176,0.23145401,0.27586207,0.50731608,0.07210031,2.794888955,0.25206612,-0.845650049,13.71124383,-25.60924283,0.232023892,35.51091577,2014,NA,1.1990581138076
"Stefan Welch","BOS","AA",25,400,0.12,0.2475,0.48484848,0.22222222,0.3358396,0.36036036,0.69619996,0.13813814,4.086179758,0.28448276,-0.359015123,45.55919395,-1.259119057,0.321787247,97.31062703,2014,NA,0.311800243521488
"Oscar Tejeda","WSN","AA",24,57,0.01754386,0.22807018,0.07692308,0.2037037,0.22807018,0.2962963,0.52436648,0.0925926,5.845293941,0.24390244,-0.424946278,2.630140193,-4.04146941,0.235629726,39.42287318,2014,NA,-0.13182869162157
"Mayo Acosta","TBR","AAA",26,94,0.09574468,0.40425532,0.23684211,0.13253012,0.21505376,0.19277108,0.40782484,0.06024096,0.767857143,0.23913043,-0.026167771,1.256433663,-9.644135687,0.198475513,11.52631228,2014,NA,-0.275082422633527
"Angel Villalona","SFG","AA",23,400,0.0575,0.235,0.24468085,0.22739726,0.29,0.38082192,0.67082192,0.15342466,3.589743427,0.27756654,-0.326556349,39.54018065,-7.278132348,0.302652794,84.45451816,2014,NA,-0.575457626764627
"Anthony Phillips","PHI","AA",24,114,0.10526316,0.18421053,0.57142857,0.2371134,0.32432432,0.31958763,0.64391195,0.08247423,2.875000018,0.2987013,-0.039515029,10.74924818,-2.593971024,0.29685582,80.55963119,2014,NA,-0.13182869162157
